layer,level,class,id,metric,value,title
1,landscape,NA,NA,contag,39.801743775145994,436 7
1,landscape,NA,NA,ed,4749.999999999998,436 7
1,landscape,NA,NA,shdi,0.9965015403349038,436 7
1,landscape,NA,NA,contag,48.08335584598912,436 8
1,landscape,NA,NA,ed,1555.5555555555554,436 8
1,landscape,NA,NA,shdi,0.5004024235381879,436 8
1,landscape,NA,NA,contag,35.14377151206063,436 9
1,landscape,NA,NA,ed,2631.578947368421,436 9
1,landscape,NA,NA,shdi,0.4361623253853443,436 9
1,landscape,NA,NA,contag,68.28921092986252,436 10
1,landscape,NA,NA,ed,2666.6666666666665,436 10
1,landscape,NA,NA,shdi,0.4080774249949209,436 10
1,landscape,NA,NA,contag,76.57794623803524,436 11
1,landscape,NA,NA,ed,899.9999999999998,436 11
1,landscape,NA,NA,shdi,0.38633328765546043,436 11
1,landscape,NA,NA,contag,NA,436 12
1,landscape,NA,NA,ed,NA,436 12
1,landscape,NA,NA,shdi,NA,436 12
1,landscape,NA,NA,contag,NA,437 1
1,landscape,NA,NA,ed,NA,437 1
1,landscape,NA,NA,shdi,NA,437 1
1,landscape,NA,NA,contag,22.21373772046761,437 2
1,landscape,NA,NA,ed,5200,437 2
1,landscape,NA,NA,shdi,1.5273269067239659,437 2
1,landscape,NA,NA,contag,NA,437 3
1,landscape,NA,NA,ed,NA,437 3
1,landscape,NA,NA,shdi,NA,437 3
1,landscape,NA,NA,contag,NA,437 4
1,landscape,NA,NA,ed,NA,437 4
1,landscape,NA,NA,shdi,NA,437 4
1,landscape,NA,NA,contag,14.604508599627607,437 5
1,landscape,NA,NA,ed,8349.999999999998,437 5
1,landscape,NA,NA,shdi,1.3020909369612879,437 5
1,landscape,NA,NA,contag,55.95081816981398,437 6
1,landscape,NA,NA,ed,1424.9999999999998,437 6
1,landscape,NA,NA,shdi,0.9434833648642644,437 6
1,landscape,NA,NA,contag,NA,437 7
1,landscape,NA,NA,ed,NA,437 7
1,landscape,NA,NA,shdi,NA,437 7
1,landscape,NA,NA,contag,NA,437 8
1,landscape,NA,NA,ed,NA,437 8
1,landscape,NA,NA,shdi,NA,437 8
1,landscape,NA,NA,contag,NA,437 9
1,landscape,NA,NA,ed,NA,437 9
1,landscape,NA,NA,shdi,NA,437 9
1,landscape,NA,NA,contag,5.801606576844542,437 10
1,landscape,NA,NA,ed,4264.7058823529405,437 10
1,landscape,NA,NA,shdi,0.6931471805599453,437 10
1,landscape,NA,NA,contag,NA,437 11
1,landscape,NA,NA,ed,0,437 11
1,landscape,NA,NA,shdi,0,437 11
1,landscape,NA,NA,contag,27.264464731040317,437 12
1,landscape,NA,NA,ed,6853.146853146853,437 12
1,landscape,NA,NA,shdi,1.1442398267845113,437 12
1,landscape,NA,NA,contag,40.757387163860436,438 1
1,landscape,NA,NA,ed,4716.494845360825,438 1
1,landscape,NA,NA,shdi,0.9825827397149167,438 1
1,landscape,NA,NA,contag,48.06797975849506,438 2
1,landscape,NA,NA,ed,2474.999999999999,438 2
1,landscape,NA,NA,shdi,1.0447071693146905,438 2
1,landscape,NA,NA,contag,41.43693674020673,438 3
1,landscape,NA,NA,ed,5101.522842639593,438 3
1,landscape,NA,NA,shdi,0.9447293881908702,438 3
1,landscape,NA,NA,contag,31.630989819974808,438 4
1,landscape,NA,NA,ed,4150,438 4
1,landscape,NA,NA,shdi,0.9137622544066297,438 4
1,landscape,NA,NA,contag,53.3396034793159,438 5
1,landscape,NA,NA,ed,3850.415512465373,438 5
1,landscape,NA,NA,shdi,0.7950808358612883,438 5
1,landscape,NA,NA,contag,97.67390426904382,438 6
1,landscape,NA,NA,ed,124.99999999999997,438 6
1,landscape,NA,NA,shdi,0.03494480184996658,438 6
1,landscape,NA,NA,contag,62.58703948060686,438 7
1,landscape,NA,NA,ed,1950,438 7
1,landscape,NA,NA,shdi,0.8960114160313383,438 7
1,landscape,NA,NA,contag,35.084061755278796,438 8
1,landscape,NA,NA,ed,5690.140845070424,438 8
1,landscape,NA,NA,shdi,1.0282623926484624,438 8
1,landscape,NA,NA,contag,26.50540672232553,438 9
1,landscape,NA,NA,ed,6416.184971098262,438 9
1,landscape,NA,NA,shdi,1.1286609396728933,438 9
1,landscape,NA,NA,contag,35.169886684825244,438 10
1,landscape,NA,NA,ed,5300,438 10
1,landscape,NA,NA,shdi,1.0422321863547956,438 10
1,landscape,NA,NA,contag,21.878241404376254,438 11
1,landscape,NA,NA,ed,6939.313984168866,438 11
1,landscape,NA,NA,shdi,1.258163616853021,438 11
1,landscape,NA,NA,contag,13.853975997145419,438 12
1,landscape,NA,NA,ed,8225,438 12
1,landscape,NA,NA,shdi,1.383765052694604,438 12
1,landscape,NA,NA,contag,90.9910159961519,439 1
1,landscape,NA,NA,ed,300,439 1
1,landscape,NA,NA,shdi,0.06719688036269783,439 1
1,landscape,NA,NA,contag,28.207009284751784,439 2
1,landscape,NA,NA,ed,6525,439 2
1,landscape,NA,NA,shdi,1.4184699146488036,439 2
1,landscape,NA,NA,contag,NA,439 3
1,landscape,NA,NA,ed,0,439 3
1,landscape,NA,NA,shdi,0,439 3
1,landscape,NA,NA,contag,12.269057663205585,439 4
1,landscape,NA,NA,ed,8068.783068783072,439 4
1,landscape,NA,NA,shdi,1.3712406505196597,439 4
1,landscape,NA,NA,contag,97.29006717346878,439 5
1,landscape,NA,NA,ed,149.99999999999997,439 5
1,landscape,NA,NA,shdi,0.03494480184996658,439 5
1,landscape,NA,NA,contag,NA,439 6
1,landscape,NA,NA,ed,0,439 6
1,landscape,NA,NA,shdi,0,439 6
1,landscape,NA,NA,contag,44.6283089021126,439 7
1,landscape,NA,NA,ed,4025,439 7
1,landscape,NA,NA,shdi,0.9274623888076348,439 7
1,landscape,NA,NA,contag,NA,439 8
1,landscape,NA,NA,ed,0,439 8
1,landscape,NA,NA,shdi,0,439 8
1,landscape,NA,NA,contag,32.04724614347377,439 9
1,landscape,NA,NA,ed,6596.306068601584,439 9
1,landscape,NA,NA,shdi,1.2840381154619094,439 9
1,landscape,NA,NA,contag,21.330448119788237,439 10
1,landscape,NA,NA,ed,6919.060052219318,439 10
1,landscape,NA,NA,shdi,1.2579190628617407,439 10
1,landscape,NA,NA,contag,33.67113810059211,439 11
1,landscape,NA,NA,ed,5126.050420168066,439 11
1,landscape,NA,NA,shdi,1.103606641280127,439 11
1,landscape,NA,NA,contag,32.315752929824,439 12
1,landscape,NA,NA,ed,7074.999999999996,439 12
1,landscape,NA,NA,shdi,1.2091485440916818,439 12
1,landscape,NA,NA,contag,36.22637993152874,440 1
1,landscape,NA,NA,ed,5256.410256410255,440 1
1,landscape,NA,NA,shdi,1.0204373751589626,440 1
1,landscape,NA,NA,contag,35.358977603621355,440 2
1,landscape,NA,NA,ed,6504.297994269344,440 2
1,landscape,NA,NA,shdi,1.1756179346495799,440 2
1,landscape,NA,NA,contag,20.69346432273873,440 3
1,landscape,NA,NA,ed,7625.000000000003,440 3
1,landscape,NA,NA,shdi,1.4370855085492444,440 3
1,landscape,NA,NA,contag,21.132784748796276,440 4
1,landscape,NA,NA,ed,8888.888888888892,440 4
1,landscape,NA,NA,shdi,1.3717798216455241,440 4
1,landscape,NA,NA,contag,42.09785601203902,440 5
1,landscape,NA,NA,ed,4511.278195488722,440 5
1,landscape,NA,NA,shdi,0.9838620575873638,440 5
1,landscape,NA,NA,contag,27.996593940475577,440 6
1,landscape,NA,NA,ed,5988.857938718663,440 6
1,landscape,NA,NA,shdi,1.1652339538854204,440 6
1,landscape,NA,NA,contag,18.79796067355244,440 7
1,landscape,NA,NA,ed,7964.824120603017,440 7
1,landscape,NA,NA,shdi,1.580619749968828,440 7
1,landscape,NA,NA,contag,37.071811104557426,440 8
1,landscape,NA,NA,ed,5787.0370370370365,440 8
1,landscape,NA,NA,shdi,0.9908574785358669,440 8
1,landscape,NA,NA,contag,35.52815663084159,440 9
1,landscape,NA,NA,ed,5925,440 9
1,landscape,NA,NA,shdi,1.2397538115870452,440 9
1,landscape,NA,NA,contag,43.84203207386164,440 10
1,landscape,NA,NA,ed,5068.493150684928,440 10
1,landscape,NA,NA,shdi,0.8712081635261376,440 10
1,landscape,NA,NA,contag,32.55966781064799,440 11
1,landscape,NA,NA,ed,6464.646464646466,440 11
1,landscape,NA,NA,shdi,1.2587396939706308,440 11
1,landscape,NA,NA,contag,14.797307275347748,440 12
1,landscape,NA,NA,ed,8624.999999999998,440 12
1,landscape,NA,NA,shdi,1.2847081115689007,440 12
1,landscape,NA,NA,contag,24.68248306097648,441 1
1,landscape,NA,NA,ed,6175,441 1
1,landscape,NA,NA,shdi,1.2998751010246714,441 1
1,landscape,NA,NA,contag,33.60139353850374,441 2
1,landscape,NA,NA,ed,6266.09442060086,441 2
1,landscape,NA,NA,shdi,1.3054809231546203,441 2
1,landscape,NA,NA,contag,41.61086900323813,441 3
1,landscape,NA,NA,ed,6505.681818181816,441 3
1,landscape,NA,NA,shdi,0.8969588195492677,441 3
1,landscape,NA,NA,contag,20.762996834395796,441 4
1,landscape,NA,NA,ed,6398.963730569949,441 4
1,landscape,NA,NA,shdi,1.3348232566724172,441 4
1,landscape,NA,NA,contag,59.06314029965692,441 5
1,landscape,NA,NA,ed,2874.9999999999995,441 5
1,landscape,NA,NA,shdi,0.7432418564133823,441 5
1,landscape,NA,NA,contag,52.04682411182833,441 6
1,landscape,NA,NA,ed,3724.999999999997,441 6
1,landscape,NA,NA,shdi,0.9526492490396532,441 6
1,landscape,NA,NA,contag,23.896998276487114,441 7
1,landscape,NA,NA,ed,5818.639798488664,441 7
1,landscape,NA,NA,shdi,1.2716508558183577,441 7
1,landscape,NA,NA,contag,72.85247342108234,441 8
1,landscape,NA,NA,ed,2379.679144385025,441 8
1,landscape,NA,NA,shdi,0.46404315512412553,441 8
1,landscape,NA,NA,contag,48.35513609398389,441 9
1,landscape,NA,NA,ed,3810.74168797954,441 9
1,landscape,NA,NA,shdi,1.08933265600107,441 9
1,landscape,NA,NA,contag,27.325054674369465,441 10
1,landscape,NA,NA,ed,6749.999999999999,441 10
1,landscape,NA,NA,shdi,1.3661337115912087,441 10
1,landscape,NA,NA,contag,15.698312601648489,441 11
1,landscape,NA,NA,ed,7350.000000000001,441 11
1,landscape,NA,NA,shdi,1.3493648621190073,441 11
1,landscape,NA,NA,contag,27.439431776174406,441 12
1,landscape,NA,NA,ed,4545.454545454545,441 12
1,landscape,NA,NA,shdi,1.2543573917054414,441 12
1,landscape,NA,NA,contag,36.11514360727557,442 1
1,landscape,NA,NA,ed,4297.994269340974,442 1
1,landscape,NA,NA,shdi,1.158528078100666,442 1
1,landscape,NA,NA,contag,NA,442 2
1,landscape,NA,NA,ed,0,442 2
1,landscape,NA,NA,shdi,0,442 2
1,landscape,NA,NA,contag,9.741099764344375,442 3
1,landscape,NA,NA,ed,9601.139601139601,442 3
1,landscape,NA,NA,shdi,1.3439795661529175,442 3
1,landscape,NA,NA,contag,38.61488652417812,442 4
1,landscape,NA,NA,ed,4806.201550387595,442 4
1,landscape,NA,NA,shdi,1.027887572919848,442 4
1,landscape,NA,NA,contag,25.742131035908635,442 5
1,landscape,NA,NA,ed,7727.272727272725,442 5
1,landscape,NA,NA,shdi,1.3501673464590411,442 5
1,landscape,NA,NA,contag,19.038335267910867,442 6
1,landscape,NA,NA,ed,7654.32098765432,442 6
1,landscape,NA,NA,shdi,1.2510642185576861,442 6
1,landscape,NA,NA,contag,10.676263637516104,442 7
1,landscape,NA,NA,ed,9485.094850948508,442 7
1,landscape,NA,NA,shdi,1.319069036816359,442 7
1,landscape,NA,NA,contag,82.32276935087305,442 8
1,landscape,NA,NA,ed,1284.4036697247707,442 8
1,landscape,NA,NA,shdi,0.24212843195959505,442 8
1,landscape,NA,NA,contag,98.25693197643426,442 9
1,landscape,NA,NA,ed,59.52380952380952,442 9
1,landscape,NA,NA,shdi,0.02028458805428382,442 9
1,landscape,NA,NA,contag,43.006792272261066,442 10
1,landscape,NA,NA,ed,4824.999999999999,442 10
1,landscape,NA,NA,shdi,1.1578599072933378,442 10
1,landscape,NA,NA,contag,NA,442 11
1,landscape,NA,NA,ed,NA,442 11
1,landscape,NA,NA,shdi,NA,442 11
1,landscape,NA,NA,contag,NA,442 12
1,landscape,NA,NA,ed,0,442 12
1,landscape,NA,NA,shdi,0,442 12
1,landscape,NA,NA,contag,NA,443 1
1,landscape,NA,NA,ed,NA,443 1
1,landscape,NA,NA,shdi,NA,443 1
1,landscape,NA,NA,contag,NA,443 2
1,landscape,NA,NA,ed,0,443 2
1,landscape,NA,NA,shdi,0,443 2
1,landscape,NA,NA,contag,13.416242420259861,443 3
1,landscape,NA,NA,ed,11024.999999999993,443 3
1,landscape,NA,NA,shdi,1.447030303605265,443 3
1,landscape,NA,NA,contag,NA,443 4
1,landscape,NA,NA,ed,0,443 4
1,landscape,NA,NA,shdi,0,443 4
1,landscape,NA,NA,contag,NA,443 5
1,landscape,NA,NA,ed,0,443 5
1,landscape,NA,NA,shdi,0,443 5
1,landscape,NA,NA,contag,23.277377433934156,443 6
1,landscape,NA,NA,ed,6868.686868686868,443 6
1,landscape,NA,NA,shdi,1.202748578650527,443 6
1,landscape,NA,NA,contag,20.754701733509997,443 7
1,landscape,NA,NA,ed,9649.999999999998,443 7
1,landscape,NA,NA,shdi,1.3610772953435561,443 7
1,landscape,NA,NA,contag,73.08571805092868,443 8
1,landscape,NA,NA,ed,1350.0000000000002,443 8
1,landscape,NA,NA,shdi,0.3750586147136865,443 8
1,landscape,NA,NA,contag,NA,443 9
1,landscape,NA,NA,ed,NA,443 9
1,landscape,NA,NA,shdi,NA,443 9
1,landscape,NA,NA,contag,NA,443 10
1,landscape,NA,NA,ed,NA,443 10
1,landscape,NA,NA,shdi,NA,443 10
1,landscape,NA,NA,contag,NA,443 11
1,landscape,NA,NA,ed,0,443 11
1,landscape,NA,NA,shdi,0,443 11
1,landscape,NA,NA,contag,NA,443 12
1,landscape,NA,NA,ed,NA,443 12
1,landscape,NA,NA,shdi,NA,443 12
1,landscape,NA,NA,contag,69.16904944022559,444 1
1,landscape,NA,NA,ed,1849.9999999999995,444 1
1,landscape,NA,NA,shdi,0.40570770041836757,444 1
1,landscape,NA,NA,contag,NA,444 2
1,landscape,NA,NA,ed,0,444 2
1,landscape,NA,NA,shdi,0,444 2
1,landscape,NA,NA,contag,13.696952838429056,444 3
1,landscape,NA,NA,ed,6734.693877551021,444 3
1,landscape,NA,NA,shdi,1.0981985438120823,444 3
1,landscape,NA,NA,contag,27.350998656493175,444 4
1,landscape,NA,NA,ed,6363.636363636362,444 4
1,landscape,NA,NA,shdi,1.2561296589347957,444 4
1,landscape,NA,NA,contag,38.659737822065246,444 5
1,landscape,NA,NA,ed,5500.000000000001,444 5
1,landscape,NA,NA,shdi,1.1805150716713686,444 5
1,landscape,NA,NA,contag,51.228360884887316,444 6
1,landscape,NA,NA,ed,3700,444 6
1,landscape,NA,NA,shdi,0.8466365996346681,444 6
1,landscape,NA,NA,contag,NA,444 7
1,landscape,NA,NA,ed,0,444 7
1,landscape,NA,NA,shdi,0,444 7
1,landscape,NA,NA,contag,57.545037247425526,444 8
1,landscape,NA,NA,ed,3400.000000000001,444 8
1,landscape,NA,NA,shdi,0.9057531090717016,444 8
1,landscape,NA,NA,contag,23.653304531631903,444 9
1,landscape,NA,NA,ed,7180.232558139538,444 9
1,landscape,NA,NA,shdi,1.179051060154317,444 9
1,landscape,NA,NA,contag,10.275280023936972,444 10
1,landscape,NA,NA,ed,9520.202020202018,444 10
1,landscape,NA,NA,shdi,1.3476146323239007,444 10
1,landscape,NA,NA,contag,66.8147132899097,444 11
1,landscape,NA,NA,ed,2181.303116147309,444 11
1,landscape,NA,NA,shdi,0.6276293007365696,444 11
1,landscape,NA,NA,contag,NA,444 12
1,landscape,NA,NA,ed,0,444 12
1,landscape,NA,NA,shdi,0,444 12
1,landscape,NA,NA,contag,72.6478312704001,445 1
1,landscape,NA,NA,ed,1924.9999999999993,445 1
1,landscape,NA,NA,shdi,0.5083617017578151,445 1
1,landscape,NA,NA,contag,NA,445 2
1,landscape,NA,NA,ed,0,445 2
1,landscape,NA,NA,shdi,0,445 2
1,landscape,NA,NA,contag,NA,445 3
1,landscape,NA,NA,ed,0,445 3
1,landscape,NA,NA,shdi,0,445 3
1,landscape,NA,NA,contag,58.477955681435134,445 4
1,landscape,NA,NA,ed,2192.192192192192,445 4
1,landscape,NA,NA,shdi,0.8369553141011279,445 4
1,landscape,NA,NA,contag,NA,445 5
1,landscape,NA,NA,ed,NA,445 5
1,landscape,NA,NA,shdi,NA,445 5
1,landscape,NA,NA,contag,NA,445 6
1,landscape,NA,NA,ed,0,445 6
1,landscape,NA,NA,shdi,0,445 6
1,landscape,NA,NA,contag,NA,445 7
1,landscape,NA,NA,ed,NA,445 7
1,landscape,NA,NA,shdi,NA,445 7
1,landscape,NA,NA,contag,NA,445 8
1,landscape,NA,NA,ed,0,445 8
1,landscape,NA,NA,shdi,0,445 8
1,landscape,NA,NA,contag,90.42359188603992,445 9
1,landscape,NA,NA,ed,549.9999999999999,445 9
1,landscape,NA,NA,shdi,0.12193692301885548,445 9
1,landscape,NA,NA,contag,NA,445 10
1,landscape,NA,NA,ed,0,445 10
1,landscape,NA,NA,shdi,0,445 10
1,landscape,NA,NA,contag,90.49795774376352,445 11
1,landscape,NA,NA,ed,574.9999999999999,445 11
1,landscape,NA,NA,shdi,0.18884752746556244,445 11
1,landscape,NA,NA,contag,NA,445 12
1,landscape,NA,NA,ed,NA,445 12
1,landscape,NA,NA,shdi,NA,445 12
1,landscape,NA,NA,contag,42.49112405759959,451 1
1,landscape,NA,NA,ed,5605.263157894736,451 1
1,landscape,NA,NA,shdi,0.8945750631252042,451 1
1,landscape,NA,NA,contag,56.62181055565577,451 2
1,landscape,NA,NA,ed,3096.4467005076135,451 2
1,landscape,NA,NA,shdi,0.764133502795591,451 2
1,landscape,NA,NA,contag,27.93373700667746,451 3
1,landscape,NA,NA,ed,7675,451 3
1,landscape,NA,NA,shdi,1.2851512653978159,451 3
1,landscape,NA,NA,contag,15.3495818842466,451 4
1,landscape,NA,NA,ed,9474.999999999996,451 4
1,landscape,NA,NA,shdi,1.50180511240207,451 4
1,landscape,NA,NA,contag,40.4856688122195,451 5
1,landscape,NA,NA,ed,5275.000000000002,451 5
1,landscape,NA,NA,shdi,1.165331235521922,451 5
1,landscape,NA,NA,contag,22.659788964456475,451 6
1,landscape,NA,NA,ed,6689.655172413794,451 6
1,landscape,NA,NA,shdi,1.4641268936944754,451 6
1,landscape,NA,NA,contag,23.3541333391842,451 7
1,landscape,NA,NA,ed,8733.85012919896,451 7
1,landscape,NA,NA,shdi,1.336991057155885,451 7
1,landscape,NA,NA,contag,38.95717476239763,451 8
1,landscape,NA,NA,ed,5580.110497237569,451 8
1,landscape,NA,NA,shdi,0.9870338748098799,451 8
1,landscape,NA,NA,contag,20.289157948689073,451 9
1,landscape,NA,NA,ed,6952.1410579345065,451 9
1,landscape,NA,NA,shdi,1.3144089418936904,451 9
1,landscape,NA,NA,contag,18.5969541039928,451 10
1,landscape,NA,NA,ed,9300.000000000002,451 10
1,landscape,NA,NA,shdi,1.431447928689489,451 10
1,landscape,NA,NA,contag,33.25510896193745,451 11
1,landscape,NA,NA,ed,4150,451 11
1,landscape,NA,NA,shdi,1.1825029831694127,451 11
1,landscape,NA,NA,contag,16.027198328032544,451 12
1,landscape,NA,NA,ed,8075,451 12
1,landscape,NA,NA,shdi,1.3294076776781432,451 12
1,landscape,NA,NA,contag,9.347256916337908,452 1
1,landscape,NA,NA,ed,11170.483460559788,452 1
1,landscape,NA,NA,shdi,1.5164953770257366,452 1
1,landscape,NA,NA,contag,51.50936447943091,452 2
1,landscape,NA,NA,ed,3574.9999999999986,452 2
1,landscape,NA,NA,shdi,0.5902313336816369,452 2
1,landscape,NA,NA,contag,21.954115474069546,452 3
1,landscape,NA,NA,ed,6449.999999999999,452 3
1,landscape,NA,NA,shdi,1.278524140147158,452 3
1,landscape,NA,NA,contag,67.23166033721199,452 4
1,landscape,NA,NA,ed,1974.9999999999995,452 4
1,landscape,NA,NA,shdi,0.43440520862696663,452 4
1,landscape,NA,NA,contag,28.86030559433482,452 5
1,landscape,NA,NA,ed,5975,452 5
1,landscape,NA,NA,shdi,1.1955658620678657,452 5
1,landscape,NA,NA,contag,NA,452 6
1,landscape,NA,NA,ed,0,452 6
1,landscape,NA,NA,shdi,0,452 6
1,landscape,NA,NA,contag,74.21073356640575,452 7
1,landscape,NA,NA,ed,1303.2581453634082,452 7
1,landscape,NA,NA,shdi,0.3870440932184483,452 7
1,landscape,NA,NA,contag,28.47500463032785,452 8
1,landscape,NA,NA,ed,7150.000000000001,452 8
1,landscape,NA,NA,shdi,1.3132118927775478,452 8
1,landscape,NA,NA,contag,25.933054776985053,452 9
1,landscape,NA,NA,ed,8075.000000000001,452 9
1,landscape,NA,NA,shdi,1.3542931340348345,452 9
1,landscape,NA,NA,contag,85.51523796234547,452 10
1,landscape,NA,NA,ed,899.9999999999998,452 10
1,landscape,NA,NA,shdi,0.17464124783569,452 10
1,landscape,NA,NA,contag,21.0521604535309,452 11
1,landscape,NA,NA,ed,8475,452 11
1,landscape,NA,NA,shdi,1.4386560872699508,452 11
1,landscape,NA,NA,contag,58.364661681704575,452 12
1,landscape,NA,NA,ed,2414.965986394558,452 12
1,landscape,NA,NA,shdi,0.5408740377177499,452 12
1,landscape,NA,NA,contag,NA,453 1
1,landscape,NA,NA,ed,0,453 1
1,landscape,NA,NA,shdi,0,453 1
1,landscape,NA,NA,contag,17.707405776784235,453 2
1,landscape,NA,NA,ed,8272.251308900526,453 2
1,landscape,NA,NA,shdi,1.497310223220383,453 2
1,landscape,NA,NA,contag,26.37343574002976,453 3
1,landscape,NA,NA,ed,6632.3907455012795,453 3
1,landscape,NA,NA,shdi,1.2161029559533316,453 3
1,landscape,NA,NA,contag,NA,453 4
1,landscape,NA,NA,ed,0,453 4
1,landscape,NA,NA,shdi,0,453 4
1,landscape,NA,NA,contag,18.14208551193619,453 5
1,landscape,NA,NA,ed,7183.4625322997435,453 5
1,landscape,NA,NA,shdi,1.3232305747693867,453 5
1,landscape,NA,NA,contag,87.88729371525949,453 6
1,landscape,NA,NA,ed,449.9999999999999,453 6
1,landscape,NA,NA,shdi,0.0881431758379648,453 6
1,landscape,NA,NA,contag,47.3885672557104,453 7
1,landscape,NA,NA,ed,4425,453 7
1,landscape,NA,NA,shdi,1.0606568429049865,453 7
1,landscape,NA,NA,contag,NA,453 8
1,landscape,NA,NA,ed,0,453 8
1,landscape,NA,NA,shdi,0,453 8
1,landscape,NA,NA,contag,38.7765665112675,453 9
1,landscape,NA,NA,ed,5263.157894736843,453 9
1,landscape,NA,NA,shdi,1.275065636380793,453 9
1,landscape,NA,NA,contag,16.007304598781303,453 10
1,landscape,NA,NA,ed,8320.209973753279,453 10
1,landscape,NA,NA,shdi,1.5613036028654366,453 10
1,landscape,NA,NA,contag,24.763679146676477,453 11
1,landscape,NA,NA,ed,6851.385390428211,453 11
1,landscape,NA,NA,shdi,1.179577457559604,453 11
1,landscape,NA,NA,contag,12.300867547595562,453 12
1,landscape,NA,NA,ed,7774.936061381073,453 12
1,landscape,NA,NA,shdi,1.3682255239454504,453 12
1,landscape,NA,NA,contag,22.94360294417317,454 1
1,landscape,NA,NA,ed,8695.652173913048,454 1
1,landscape,NA,NA,shdi,1.3668865816004767,454 1
1,landscape,NA,NA,contag,NA,454 2
1,landscape,NA,NA,ed,0,454 2
1,landscape,NA,NA,shdi,0,454 2
1,landscape,NA,NA,contag,22.415263158984764,454 3
1,landscape,NA,NA,ed,5944.584382871536,454 3
1,landscape,NA,NA,shdi,1.3224342528252602,454 3
1,landscape,NA,NA,contag,31.42895831867889,454 4
1,landscape,NA,NA,ed,5104.477611940297,454 4
1,landscape,NA,NA,shdi,1.151368189897811,454 4
1,landscape,NA,NA,contag,28.88787561218794,454 5
1,landscape,NA,NA,ed,6475,454 5
1,landscape,NA,NA,shdi,1.4019577852837364,454 5
1,landscape,NA,NA,contag,95.04026569634647,454 6
1,landscape,NA,NA,ed,175,454 6
1,landscape,NA,NA,shdi,0.044168196360934636,454 6
1,landscape,NA,NA,contag,15.164190511981468,454 7
1,landscape,NA,NA,ed,9510.703363914374,454 7
1,landscape,NA,NA,shdi,1.4990545378819429,454 7
1,landscape,NA,NA,contag,18.08503829623369,454 8
1,landscape,NA,NA,ed,7374.999999999998,454 8
1,landscape,NA,NA,shdi,1.3093480201734975,454 8
1,landscape,NA,NA,contag,29.90300167442973,454 9
1,landscape,NA,NA,ed,7060.367454068241,454 9
1,landscape,NA,NA,shdi,1.2726504500507896,454 9
1,landscape,NA,NA,contag,26.287879044420283,454 10
1,landscape,NA,NA,ed,7374.999999999998,454 10
1,landscape,NA,NA,shdi,1.3938309957964736,454 10
1,landscape,NA,NA,contag,32.748573639041624,454 11
1,landscape,NA,NA,ed,7400.000000000001,454 11
1,landscape,NA,NA,shdi,1.2295868250834732,454 11
1,landscape,NA,NA,contag,16.532740256596423,454 12
1,landscape,NA,NA,ed,7800.000000000001,454 12
1,landscape,NA,NA,shdi,1.3675435631422468,454 12
1,landscape,NA,NA,contag,NA,455 1
1,landscape,NA,NA,ed,0,455 1
1,landscape,NA,NA,shdi,0,455 1
1,landscape,NA,NA,contag,39.21591826330643,455 2
1,landscape,NA,NA,ed,4474.999999999998,455 2
1,landscape,NA,NA,shdi,1.0606378816446127,455 2
1,landscape,NA,NA,contag,42.821871489667096,455 3
1,landscape,NA,NA,ed,5075,455 3
1,landscape,NA,NA,shdi,1.0973419967549882,455 3
1,landscape,NA,NA,contag,NA,455 4
1,landscape,NA,NA,ed,0,455 4
1,landscape,NA,NA,shdi,0,455 4
1,landscape,NA,NA,contag,26.193912231864193,455 5
1,landscape,NA,NA,ed,6625,455 5
1,landscape,NA,NA,shdi,1.4207089283588845,455 5
1,landscape,NA,NA,contag,47.22503670342002,455 6
1,landscape,NA,NA,ed,4911.660777385161,455 6
1,landscape,NA,NA,shdi,0.98555718847845,455 6
1,landscape,NA,NA,contag,42.67069374066491,455 7
1,landscape,NA,NA,ed,4650,455 7
1,landscape,NA,NA,shdi,1.201713976988867,455 7
1,landscape,NA,NA,contag,36.56052173900755,455 8
1,landscape,NA,NA,ed,5757.575757575759,455 8
1,landscape,NA,NA,shdi,1.2567078768157067,455 8
1,landscape,NA,NA,contag,27.508673459665957,455 9
1,landscape,NA,NA,ed,6300.000000000001,455 9
1,landscape,NA,NA,shdi,1.1876303842054863,455 9
1,landscape,NA,NA,contag,17.507762636228165,455 10
1,landscape,NA,NA,ed,6750.6297229219135,455 10
1,landscape,NA,NA,shdi,1.3638414694377543,455 10
1,landscape,NA,NA,contag,94.58066242162786,455 11
1,landscape,NA,NA,ed,327.45591939546597,455 11
1,landscape,NA,NA,shdi,0.11826026311021454,455 11
1,landscape,NA,NA,contag,26.864656454348122,455 12
1,landscape,NA,NA,ed,4824.999999999998,455 12
1,landscape,NA,NA,shdi,1.2849137304878935,455 12
1,landscape,NA,NA,contag,32.95745034648376,456 1
1,landscape,NA,NA,ed,6341.463414634145,456 1
1,landscape,NA,NA,shdi,0.9857225290153947,456 1
1,landscape,NA,NA,contag,NA,456 2
1,landscape,NA,NA,ed,0,456 2
1,landscape,NA,NA,shdi,0,456 2
1,landscape,NA,NA,contag,96.92665802196592,456 3
1,landscape,NA,NA,ed,174.99999999999997,456 3
1,landscape,NA,NA,shdi,0.04894205262314573,456 3
1,landscape,NA,NA,contag,NA,456 4
1,landscape,NA,NA,ed,0,456 4
1,landscape,NA,NA,shdi,0,456 4
1,landscape,NA,NA,contag,5.562788569702648,456 5
1,landscape,NA,NA,ed,11650.000000000002,456 5
